obsnme,obsval,weight,obgnme
oname:heads.csv_otype:lst_usecol:trgw-0-13-10_time:4322.5,34.11157544,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-13-10
oname:heads.csv_otype:lst_usecol:trgw-0-13-10_time:4352.5,34.02708499,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-13-10
oname:heads.csv_otype:lst_usecol:trgw-0-13-10_time:4383.5,34.0740681,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-13-10
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3652.5,34.37874417,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3683.5,34.35950788,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3712.5,34.39971778,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3743.5,34.46978825,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3773.5,34.52604457,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3804.5,34.54011557,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3834.5,34.49631313,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3865.5,34.39382619,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3896.5,34.25776334,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3926.5,34.12302298,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3957.5,34.01544002,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:3987.5,33.96439746,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4018.5,33.9785793,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4049.5,34.04994278,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4077.5,34.15037147,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4108.5,34.26737999,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4138.5,34.35417613,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4169.5,34.3894483,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4199.5,34.35965307,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4230.5,34.26777675,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4261.5,34.13968164,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4291.5,34.01122277,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4322.5,33.90907245,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4352.5,33.86482819,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-15-16_time:4383.5,33.91556793,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-15-16
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3652.5,34.62650382,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3683.5,34.63356031,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3712.5,34.68438223,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3743.5,34.75615702,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3773.5,34.81333401,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3804.5,34.83323962,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3834.5,34.80143088,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3865.5,34.71769605,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3896.5,34.60229416,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3926.5,34.48534413,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3957.5,34.3891582,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:3987.5,34.34174718,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4018.5,34.35132551,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4049.5,34.41128049,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4077.5,34.49780089,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4108.5,34.60081157,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4138.5,34.67974357,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4169.5,34.71575457,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4199.5,34.6954004,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4230.5,34.62076451,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4261.5,34.51270686,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4291.5,34.40187767,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4322.5,34.3112367,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4352.5,34.26867585,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-15_time:4383.5,34.30728991,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-15
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3652.5,35.59470687,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3683.5,35.60865265,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3712.5,35.69618265,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3743.5,35.82961698,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3773.5,35.94879698,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3804.5,36.01242934,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3834.5,35.98604116,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3865.5,35.86173806,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3896.5,35.66480995,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3926.5,35.44546138,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3957.5,35.24276305,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:3987.5,35.11492829,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4018.5,35.08402778,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4049.5,35.15106295,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4077.5,35.2812754,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4108.5,35.45924162,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4138.5,35.6131247,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4169.5,35.70477263,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4199.5,35.69961161,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4230.5,35.59281227,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4261.5,35.41042877,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4291.5,35.20344833,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4322.5,35.01228574,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4352.5,34.89507036,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-2-9_time:4383.5,34.91495053,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-2-9
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3652.5,34.71336818,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3683.5,34.67902289,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3712.5,34.72623631,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3743.5,34.82279787,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3773.5,34.90952708,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3804.5,34.94388416,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3834.5,34.89611235,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3865.5,34.76046112,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3896.5,34.56475181,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3926.5,34.35786464,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3957.5,34.17688988,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:3987.5,34.02837051,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4018.5,33.96993399,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4049.5,34.0114858,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4077.5,34.11819523,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4108.5,34.26740979,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4138.5,34.39160228,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4169.5,34.45382333,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4199.5,34.42548887,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4230.5,34.30479275,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4261.5,34.12048192,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4291.5,33.9225412,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4322.5,33.74929594,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4352.5,33.65284862,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-21-10_time:4383.5,33.69012109,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-21-10
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3652.5,34.23955932,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3683.5,34.20582511,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3712.5,34.24051092,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3743.5,34.30363392,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3773.5,34.3547644,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3804.5,34.36828811,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3834.5,34.33007043,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3865.5,34.23727346,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3896.5,34.11328639,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3926.5,33.98911775,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3957.5,33.8880535,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:3987.5,33.83112071,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4018.5,33.83054548,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4049.5,33.88332512,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4077.5,33.96600415,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4108.5,34.06596844,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4138.5,34.14144031,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4169.5,34.17217476,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4199.5,34.14537134,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4230.5,34.0616983,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4261.5,33.94457804,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4291.5,33.82579528,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4322.5,33.72928415,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4352.5,33.68455703,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-22-15_time:4383.5,33.72490699,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-22-15
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3652.5,35.4528338,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3683.5,35.43612672,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3712.5,35.50067833,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3743.5,35.62453142,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3773.5,35.7446189,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3804.5,35.81176517,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3834.5,35.78297228,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3865.5,35.64360582,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3896.5,35.41711539,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3926.5,35.15784,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3957.5,34.90818192,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:3987.5,33.80638133,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4018.5,33.52638739,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4049.5,33.45412166,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4077.5,33.5076551,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4108.5,33.64207276,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4138.5,33.77792485,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4169.5,33.86094711,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.84381086,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4230.5,33.7116506,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4261.5,33.48763296,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4291.5,33.22769369,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4322.5,32.97645229,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4352.5,32.80626516,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-24-4_time:4383.5,32.79212958,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-24-4
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3652.5,35.06627826,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3683.5,35.00839555,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3712.5,35.05509609,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3743.5,35.16628575,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3773.5,35.27416513,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3804.5,35.32882212,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3834.5,35.29057313,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3865.5,35.14757014,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3896.5,34.92553667,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3926.5,34.67833178,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
oname:heads.csv_otype:lst_usecol:trgw-0-26-6_time:3957.5,34.44748274,1.0,oname:heads.csv_otype:lst_usecol:trgw-0-26-6
